Inference for Stan model: anon_model_bc96f3f32db6b63e3e6830908631d52a.
1 chains, each with iter=2000; warmup=1000; thin=1; 
post-warmup draws per chain=1000, total post-warmup draws=1000.

           mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
X[3,1]    46.67  4.1e-3   0.13   46.4   46.6  46.68  46.74  46.94   1000    1.0
X[4,1]    58.33  4.2e-3   0.13  58.06  58.26  58.34   58.4   58.6   1000    1.0
X[5,1]    70.01  4.1e-3   0.13  69.75  69.94  70.01  70.08  70.25   1000    1.0
X[6,1]    81.67  4.2e-3   0.13  81.39  81.59  81.66  81.74  81.93   1000    1.0
X[7,1]    93.32  4.0e-3   0.13  93.08  93.26  93.32   93.4  93.59   1000    1.0
X[8,1]    105.0  4.0e-3   0.13 104.73 104.94  105.0 105.07 105.26   1000    1.0
X[9,1]   116.67  4.1e-3   0.13 116.41  116.6 116.67 116.74 116.94   1000    1.0
X[10,1]  128.36  3.9e-3   0.12 128.11 128.29 128.35 128.42 128.61   1000    1.0
X[11,1]   140.0  3.9e-3   0.12 139.74 139.93  140.0 140.06 140.25   1000    1.0
X[12,1]  151.68  3.9e-3   0.12 151.42 151.61 151.67 151.74 151.93   1000    1.0
X[13,1]  163.36  4.2e-3   0.13 163.08 163.29 163.36 163.43 163.64   1000    1.0
X[14,1]   175.0  4.1e-3   0.13 174.75 174.93  175.0 175.06 175.26   1000    1.0
X[15,1]  186.66  4.4e-3   0.14 186.37 186.58 186.66 186.74 186.95   1000    1.0
X[16,1]  198.34  4.1e-3   0.13 198.09 198.27 198.33  198.4 198.61   1000    1.0
X[17,1]   210.0  3.7e-3   0.12 209.75 209.94  210.0 210.07 210.22   1000    1.0
X[18,1]  221.67  4.1e-3   0.13 221.41  221.6 221.67 221.74 221.93   1000    1.0
X[19,1]  233.32  4.4e-3   0.14 233.02 233.25 233.32  233.4 233.59   1000    1.0
X[20,1]  244.99  3.8e-3   0.12 244.75 244.93 244.99 245.06 245.23   1000    1.0
X[21,1]  256.67  4.4e-3   0.14 256.35 256.59 256.67 256.74 256.97   1000    1.0
X[22,1]  268.32  4.3e-3   0.14 268.01 268.25 268.32 268.39 268.63   1000    1.0
X[23,1]  280.01  4.0e-3   0.13 279.77 279.94 280.01 280.08 280.26   1000    1.0
X[24,1]  291.66  4.7e-3   0.15 291.38 291.59 291.66 291.73 291.96   1000    1.0
X[25,1]  303.33  4.2e-3   0.13 303.06 303.25 303.32  303.4 303.61   1000    1.0
X[26,1]  314.99  4.2e-3   0.13 314.72 314.92 314.99 315.06 315.25   1000    1.0
X[27,1]  326.67  3.8e-3   0.12 326.44 326.61 326.67 326.74  326.9   1000    1.0
X[28,1]  338.31  4.2e-3   0.13 338.04 338.23  338.3 338.38 338.56   1000    1.0
X[29,1]  350.03  4.0e-3   0.13 349.77 349.96 350.02  350.1  350.3   1000    1.0
X[30,1]  361.67  4.1e-3   0.13 361.39 361.61 361.66 361.73 361.94   1000    1.0
X[31,1]  373.33  4.0e-3   0.13 373.07 373.26 373.33  373.4  373.6   1000    1.0
X[32,1]  385.01  4.3e-3   0.13 384.74 384.93 385.01 385.09 385.29   1000    1.0
X[33,1]  396.68  4.2e-3   0.13 396.41 396.62 396.68 396.75  397.0   1000    1.0
X[34,1]  408.34  4.1e-3   0.13 408.07 408.26 408.34 408.41 408.62   1000    1.0
X[35,1]   420.0  4.4e-3   0.14  419.7 419.93  420.0 420.07 420.28   1000    1.0
X[36,1]  431.66  3.9e-3   0.12 431.41 431.59 431.66 431.73 431.89   1000    1.0
X[37,1]  443.33  4.0e-3   0.13  443.1 443.26 443.33  443.4 443.62   1000    1.0
X[38,1]  455.02  4.3e-3   0.14 454.73 454.94 455.01 455.09 455.32   1000    1.0
X[39,1]  466.67  3.8e-3   0.12 466.45 466.61 466.67 466.74 466.91   1000    1.0
X[40,1]  478.33  4.2e-3   0.13 478.05 478.26 478.34 478.41 478.58   1000    1.0
X[41,1]  490.01  4.1e-3   0.13 489.73 489.93  490.0 490.07  490.3   1000    1.0
X[42,1]  501.67  4.5e-3   0.14 501.35  501.6 501.67 501.74 501.98   1000    1.0
X[43,1]  513.34  4.1e-3   0.13 513.06 513.26 513.34 513.41  513.6   1000    1.0
X[44,1]  524.98  4.1e-3   0.13 524.73 524.91 524.99 525.06 525.22   1000    1.0
X[45,1]  536.68  4.2e-3   0.13 536.43 536.62 536.68 536.74 536.93   1000    1.0
X[46,1]  548.34  4.2e-3   0.13 548.09 548.27 548.34 548.41 548.62   1000    1.0
X[47,1]  560.02  3.9e-3   0.12 559.76 559.95 560.02 560.08 560.27   1000    1.0
X[48,1]  571.67  4.1e-3   0.13 571.42  571.6 571.67 571.74 571.94   1000    1.0
X[49,1]  583.33  4.3e-3   0.14 583.06 583.25 583.33 583.41  583.6   1000    1.0
X[50,1]  594.99  4.1e-3   0.13 594.72 594.92  595.0 595.06 595.28   1000    1.0
X[51,1]  606.66  4.0e-3   0.13 606.42 606.58 606.65 606.73 606.94   1000    1.0
X[52,1]  618.33  4.1e-3   0.13 618.03 618.27 618.34  618.4 618.62   1000    1.0
X[53,1]  630.01  4.4e-3   0.14 629.74 629.94 630.01 630.08  630.3   1000    1.0
X[54,1]  641.66  4.4e-3   0.14 641.35 641.59 641.66 641.73 641.97   1000    1.0
X[55,1]  653.33  3.9e-3   0.12 653.08 653.26 653.33  653.4 653.58   1000    1.0
X[56,1]   665.0  4.5e-3   0.14 664.73 664.93  665.0 665.07 665.27   1000    1.0
X[57,1]  676.67  4.1e-3   0.13 676.41  676.6 676.67 676.73 676.94   1000    1.0
X[58,1]  688.34  4.3e-3   0.14 688.06 688.26 688.34 688.41 688.63   1000    1.0
X[59,1]   700.0  4.6e-3   0.15 699.67 699.93  700.0 700.07  700.3   1000    1.0
X[60,1]  711.65  4.3e-3   0.14 711.35 711.58 711.66 711.73 711.92   1000    1.0
X[61,1]  723.33  4.0e-3   0.13 723.09 723.26 723.33  723.4 723.59   1000    1.0
X[62,1]   735.0  4.3e-3   0.13 734.72 734.93  735.0 735.07 735.29   1000    1.0
X[63,1]  746.65  4.3e-3   0.14 746.38 746.58 746.64 746.72 746.94   1000    1.0
X[64,1]  758.33  4.5e-3   0.14 758.05 758.25 758.32 758.39 758.63   1000    1.0
X[65,1]  770.02  4.2e-3   0.13 769.78 769.94 770.01 770.09 770.31   1000    1.0
X[66,1]   781.7  3.8e-3   0.12 781.46 781.63 781.69 781.76 781.95   1000    1.0
X[67,1]  793.35  4.0e-3   0.13 793.11 793.28 793.35 793.41 793.63   1000    1.0
X[68,1]   805.0  4.3e-3   0.14 804.74 804.93  805.0 805.08 805.27   1000    1.0
X[69,1]  816.66  4.4e-3   0.14 816.37 816.59 816.66 816.73 816.94   1000    1.0
X[70,1]  828.36  4.2e-3   0.13 828.09 828.28 828.36 828.43 828.65   1000    1.0
X[71,1]  839.99  5.0e-3   0.16 839.63 839.93 839.99 840.06 840.29   1000    1.0
X[72,1]  851.66  4.2e-3   0.13 851.38 851.59 851.66 851.73 851.95   1000    1.0
X[73,1]  863.35  4.0e-3   0.13 863.07 863.28 863.35 863.42  863.6   1000    1.0
X[74,1]   875.0  4.5e-3   0.14 874.72 874.92  875.0 875.07 875.26   1000    1.0
X[75,1]  886.66  4.2e-3   0.13 886.41 886.59 886.66 886.73  886.9   1000    1.0
X[76,1]  898.34  4.1e-3   0.13 898.08 898.27 898.34  898.4 898.61   1000    1.0
X[77,1]  909.99  4.0e-3   0.13 909.72 909.92 909.99 910.06 910.24   1000    1.0
X[78,1]  921.67  4.1e-3   0.13 921.41 921.59 921.66 921.74 921.93   1000    1.0
X[79,1]  933.33  4.5e-3   0.14 933.04 933.26 933.33  933.4 933.64   1000    1.0
X[80,1]  945.01  4.5e-3   0.14 944.75 944.94 945.01 945.08 945.28   1000    1.0
X[81,1]  956.66  4.2e-3   0.13 956.38  956.6 956.66 956.73 956.92   1000    1.0
X[82,1]  968.32  3.8e-3   0.12 968.08 968.25 968.32 968.38 968.56   1000    1.0
X[83,1]  979.98  4.2e-3   0.13 979.71 979.92 979.99 980.05 980.25   1000    1.0
X[84,1]  991.66  4.4e-3   0.14 991.39 991.59 991.66 991.74 991.92   1000    1.0
X[85,1]  1003.3  4.2e-3   0.13 1003.0 1003.2 1003.3 1003.4 1003.6   1000    1.0
X[86,1]  1015.0  4.2e-3   0.13 1014.7 1014.9 1015.0 1015.0 1015.3   1000    1.0
X[87,1]  1026.6  4.5e-3   0.14 1026.3 1026.5 1026.6 1026.7 1026.9   1000    1.0
X[88,1]  1038.3  4.2e-3   0.13 1038.0 1038.2 1038.3 1038.3 1038.6   1000    1.0
X[89,1]  1049.9  4.1e-3   0.13 1049.7 1049.9 1049.9 1050.0 1050.2   1000    1.0
X[90,1]  1061.6  3.9e-3   0.12 1061.4 1061.6 1061.6 1061.7 1061.9   1000    1.0
X[91,1]  1073.3  3.9e-3   0.12 1073.0 1073.2 1073.3 1073.4 1073.5   1000    1.0
X[92,1]  1085.0  4.3e-3   0.14 1084.7 1084.9 1085.0 1085.0 1085.2   1000    1.0
X[93,1]  1096.6  4.2e-3   0.13 1096.4 1096.6 1096.6 1096.7 1096.9   1000    1.0
X[94,1]  1108.3  4.4e-3   0.14 1108.0 1108.2 1108.3 1108.4 1108.6   1000    1.0
X[95,1]  1120.0  4.2e-3   0.13 1119.7 1119.9 1120.0 1120.0 1120.2   1000    1.0
X[96,1]  1131.6  4.4e-3   0.14 1131.3 1131.5 1131.6 1131.7 1131.9   1000    1.0
X[97,1]  1143.3  4.5e-3   0.14 1143.0 1143.2 1143.3 1143.4 1143.6   1000    1.0
X[98,1]  1155.0  4.4e-3   0.14 1154.7 1154.9 1155.0 1155.0 1155.2   1000    1.0
X[99,1]  1166.6  4.5e-3   0.14 1166.3 1166.6 1166.6 1166.7 1166.9   1000    1.0
X[100,1] 1178.3  4.2e-3   0.13 1178.0 1178.2 1178.3 1178.4 1178.6   1000    1.0
X[101,1] 1190.0  4.4e-3   0.14 1189.7 1189.9 1189.9 1190.0 1190.3   1000    1.0
X[102,1] 1201.6  3.9e-3   0.12 1201.4 1201.6 1201.6 1201.7 1201.9   1000    1.0
X[103,1] 1213.3  4.3e-3   0.13 1213.0 1213.2 1213.3 1213.4 1213.6   1000    1.0
X[104,1] 1224.9  4.2e-3   0.13 1224.7 1224.9 1224.9 1225.0 1225.2   1000    1.0
X[105,1] 1236.6  4.4e-3   0.14 1236.3 1236.5 1236.6 1236.7 1236.9   1000    1.0
X[106,1] 1248.3  4.2e-3   0.13 1248.0 1248.2 1248.3 1248.3 1248.6   1000    1.0
X[107,1] 1259.9  4.0e-3   0.13 1259.7 1259.9 1259.9 1260.0 1260.2   1000    1.0
X[108,1] 1271.6  4.4e-3   0.14 1271.4 1271.6 1271.6 1271.7 1271.9   1000    1.0
X[109,1] 1283.3  3.9e-3   0.12 1283.1 1283.2 1283.3 1283.4 1283.5   1000    1.0
X[110,1] 1294.9  4.6e-3   0.14 1294.7 1294.9 1294.9 1295.0 1295.2   1000    1.0
X[111,1] 1306.6  4.1e-3   0.13 1306.4 1306.5 1306.6 1306.7 1306.9   1000    1.0
X[112,1] 1318.3  4.2e-3   0.13 1318.1 1318.2 1318.3 1318.4 1318.6   1000    1.0
X[113,1] 1330.0  4.4e-3   0.14 1329.7 1329.9 1330.0 1330.0 1330.2   1000    1.0
X[114,1] 1341.6  4.1e-3   0.13 1341.4 1341.5 1341.6 1341.7 1341.9   1000    1.0
X[115,1] 1353.3  3.9e-3   0.12 1353.0 1353.2 1353.3 1353.3 1353.5   1000    1.0
X[116,1] 1365.0  4.1e-3   0.13 1364.7 1364.9 1365.0 1365.0 1365.2   1000    1.0
X[117,1] 1376.6  4.1e-3   0.13 1376.4 1376.6 1376.6 1376.7 1376.9   1000    1.0
X[118,1] 1388.3  4.1e-3   0.13 1388.0 1388.2 1388.3 1388.4 1388.5   1000    1.0
X[119,1] 1400.0  4.3e-3   0.13 1399.7 1399.9 1400.0 1400.0 1400.3   1000    1.0
X[120,1] 1411.6  4.1e-3   0.13 1411.3 1411.5 1411.6 1411.7 1411.9   1000    1.0
X[121,1] 1423.3  3.8e-3   0.12 1423.0 1423.2 1423.3 1423.3 1423.5   1000    1.0
X[122,1] 1435.0  4.3e-3   0.13 1434.7 1434.9 1435.0 1435.0 1435.2   1000    1.0
X[123,1] 1446.6  4.3e-3   0.13 1446.3 1446.5 1446.6 1446.7 1446.9   1000    1.0
X[124,1] 1458.3  4.0e-3   0.13 1458.0 1458.2 1458.3 1458.3 1458.6   1000    1.0
X[125,1] 1470.0  3.9e-3   0.12 1469.7 1469.9 1470.0 1470.0 1470.2   1000    1.0
X[126,1] 1481.6  4.1e-3   0.13 1481.4 1481.6 1481.6 1481.7 1481.9   1000    1.0
X[127,1] 1493.3  4.4e-3   0.14 1493.0 1493.2 1493.3 1493.3 1493.6   1000    1.0
X[128,1] 1505.0  4.0e-3   0.13 1504.7 1504.9 1505.0 1505.0 1505.2   1000    1.0
X[129,1] 1516.6  4.0e-3   0.13 1516.4 1516.5 1516.6 1516.7 1516.9   1000    1.0
X[130,1] 1528.3  4.1e-3   0.13 1528.0 1528.2 1528.3 1528.4 1528.6   1000    1.0
X[131,1] 1539.9  4.5e-3   0.14 1539.6 1539.9 1539.9 1540.0 1540.2   1000    1.0
X[132,1] 1551.6  4.5e-3   0.14 1551.3 1551.5 1551.6 1551.7 1551.9   1000    1.0
X[133,1] 1563.3  4.5e-3   0.14 1563.0 1563.2 1563.3 1563.4 1563.6   1000    1.0
X[134,1] 1575.0  3.9e-3   0.12 1574.7 1574.9 1574.9 1575.0 1575.2   1000    1.0
X[135,1] 1586.6  3.8e-3   0.12 1586.4 1586.6 1586.6 1586.7 1586.9   1000    1.0
X[136,1] 1598.3  4.1e-3   0.13 1598.1 1598.2 1598.3 1598.4 1598.6   1000    1.0
X[137,1] 1610.0  4.2e-3   0.13 1609.7 1609.9 1610.0 1610.0 1610.2   1000    1.0
X[138,1] 1621.6  4.1e-3   0.13 1621.3 1621.5 1621.6 1621.7 1621.9   1000    1.0
X[139,1] 1633.3  4.1e-3   0.13 1633.0 1633.2 1633.3 1633.3 1633.5   1000    1.0
X[140,1] 1645.0  4.3e-3   0.13 1644.7 1644.9 1645.0 1645.0 1645.2   1000    1.0
X[141,1] 1656.6  4.0e-3   0.13 1656.4 1656.5 1656.6 1656.7 1656.9   1000    1.0
X[142,1] 1668.3  4.3e-3   0.14 1668.0 1668.2 1668.3 1668.3 1668.6   1000    1.0
X[143,1] 1679.9  4.0e-3   0.13 1679.7 1679.9 1679.9 1680.0 1680.2   1000    1.0
X[144,1] 1691.6  4.5e-3   0.14 1691.3 1691.6 1691.6 1691.7 1691.9   1000    1.0
X[145,1] 1703.3  4.1e-3   0.13 1703.0 1703.2 1703.3 1703.3 1703.6   1000    1.0
X[146,1] 1714.9  4.3e-3   0.14 1714.7 1714.9 1714.9 1715.0 1715.2   1000    1.0
X[147,1] 1726.6  4.1e-3   0.13 1726.4 1726.5 1726.6 1726.7 1726.9   1000    1.0
X[148,1] 1738.3  4.1e-3   0.13 1738.0 1738.2 1738.3 1738.4 1738.5   1000    1.0
X[149,1] 1749.9  4.1e-3   0.13 1749.7 1749.9 1749.9 1750.0 1750.2   1000    1.0
X[150,1] 1761.6  3.9e-3   0.12 1761.3 1761.5 1761.6 1761.7 1761.8   1000    1.0
X[151,1] 1773.3  3.9e-3   0.12 1773.0 1773.2 1773.3 1773.4 1773.5   1000    1.0
X[152,1] 1784.9  4.4e-3   0.14 1784.6 1784.9 1784.9 1785.0 1785.2   1000    1.0
X[153,1] 1796.6  4.1e-3   0.13 1796.4 1796.6 1796.6 1796.7 1796.9   1000    1.0
X[154,1] 1808.3  4.0e-3   0.13 1808.0 1808.2 1808.3 1808.3 1808.6   1000    1.0
X[155,1] 1820.0  4.2e-3   0.13 1819.7 1819.9 1820.0 1820.0 1820.3   1000    1.0
X[156,1] 1831.6  4.5e-3   0.14 1831.3 1831.5 1831.6 1831.7 1831.9   1000    1.0
X[157,1] 1843.3  4.0e-3   0.13 1843.0 1843.2 1843.3 1843.4 1843.5   1000    1.0
X[158,1] 1855.0  4.4e-3   0.14 1854.7 1854.9 1854.9 1855.0 1855.2   1000    1.0
X[159,1] 1866.6  4.6e-3   0.15 1866.3 1866.5 1866.6 1866.7 1866.9   1000    1.0
X[160,1] 1878.3  4.2e-3   0.13 1878.0 1878.2 1878.3 1878.4 1878.6   1000    1.0
X[161,1] 1889.9  4.2e-3   0.13 1889.7 1889.9 1889.9 1890.0 1890.2   1000    1.0
X[162,1] 1901.6  4.6e-3   0.14 1901.4 1901.5 1901.6 1901.7 1901.9   1000    1.0
X[163,1] 1913.3  4.3e-3   0.13 1913.0 1913.2 1913.3 1913.4 1913.6   1000    1.0
X[164,1] 1925.0  4.0e-3   0.13 1924.7 1924.9 1925.0 1925.0 1925.2   1000    1.0
X[165,1] 1936.6  4.0e-3   0.13 1936.4 1936.6 1936.6 1936.7 1936.9   1000    1.0
X[166,1] 1948.3  4.4e-3   0.14 1948.0 1948.2 1948.3 1948.4 1948.6   1000    1.0
X[167,1] 1960.0  4.3e-3   0.14 1959.7 1959.9 1960.0 1960.0 1960.3   1000    1.0
X[168,1] 1971.6  4.3e-3   0.14 1971.4 1971.6 1971.6 1971.7 1971.9   1000    1.0
X[169,1] 1983.3  4.6e-3   0.15 1983.0 1983.3 1983.3 1983.4 1983.6   1000    1.0
X[170,1] 1994.9  4.4e-3   0.14 1994.7 1994.9 1994.9 1995.0 1995.2   1000    1.0
X[171,1] 2006.6  4.4e-3   0.14 2006.3 2006.5 2006.6 2006.7 2006.9   1000    1.0
X[172,1] 2018.3  3.9e-3   0.12 2018.0 2018.2 2018.3 2018.4 2018.5   1000    1.0
X[173,1] 2030.0  4.3e-3   0.14 2029.7 2029.9 2030.0 2030.0 2030.2   1000    1.0
X[174,1] 2041.6  4.5e-3   0.14 2041.3 2041.6 2041.6 2041.7 2042.0   1000    1.0
X[175,1] 2053.3  4.3e-3   0.14 2053.0 2053.2 2053.3 2053.4 2053.6   1000    1.0
X[176,1] 2065.0  4.1e-3   0.13 2064.7 2064.9 2065.0 2065.0 2065.2   1000    1.0
X[177,1] 2076.6  4.2e-3   0.13 2076.3 2076.5 2076.6 2076.7 2076.9   1000    1.0
X[178,1] 2088.3  4.0e-3   0.13 2088.0 2088.2 2088.3 2088.4 2088.6   1000    1.0
X[179,1] 2100.0  4.3e-3   0.13 2099.6 2099.9 2100.0 2100.0 2100.2   1000    1.0
X[180,1] 2111.6  4.5e-3   0.14 2111.3 2111.5 2111.6 2111.7 2111.9   1000    1.0
X[181,1] 2123.3  4.1e-3   0.13 2123.0 2123.2 2123.3 2123.4 2123.6   1000    1.0
X[182,1] 2134.9  4.4e-3   0.14 2134.6 2134.9 2134.9 2135.0 2135.2   1000    1.0
X[183,1] 2146.6  4.5e-3   0.14 2146.3 2146.5 2146.6 2146.7 2146.9   1000    1.0
X[184,1] 2158.3  4.2e-3   0.13 2158.0 2158.2 2158.3 2158.4 2158.6   1000    1.0
X[185,1] 2169.9  4.1e-3   0.13 2169.7 2169.9 2169.9 2170.0 2170.2   1000    1.0
X[186,1] 2181.6  4.1e-3   0.13 2181.4 2181.5 2181.6 2181.7 2181.9   1000    1.0
X[187,1] 2193.3  3.6e-3   0.11 2193.0 2193.2 2193.3 2193.3 2193.5   1000    1.0
X[188,1] 2205.0  4.0e-3   0.13 2204.7 2204.9 2205.0 2205.0 2205.2   1000    1.0
X[189,1] 2216.6  4.1e-3   0.13 2216.4 2216.6 2216.6 2216.7 2216.9   1000    1.0
X[190,1] 2228.3  3.9e-3   0.12 2228.0 2228.2 2228.3 2228.4 2228.5   1000    1.0
X[191,1] 2240.0  4.2e-3   0.13 2239.7 2239.9 2240.0 2240.0 2240.3   1000    1.0
X[192,1] 2251.6  4.2e-3   0.13 2251.3 2251.5 2251.6 2251.7 2251.9   1000    1.0
X[193,1] 2263.3  4.3e-3   0.14 2263.0 2263.2 2263.3 2263.4 2263.6   1000    1.0
X[194,1] 2275.0  4.2e-3   0.13 2274.7 2274.9 2275.0 2275.0 2275.3   1000    1.0
X[195,1] 2286.6  4.3e-3   0.14 2286.4 2286.6 2286.6 2286.7 2286.9   1000    1.0
X[196,1] 2298.3  4.2e-3   0.13 2298.0 2298.2 2298.3 2298.4 2298.5   1000    1.0
X[197,1] 2310.0  4.0e-3   0.13 2309.7 2309.9 2309.9 2310.0 2310.2   1000    1.0
X[198,1] 2321.6  4.2e-3   0.13 2321.3 2321.5 2321.6 2321.7 2321.9   1000    1.0
X[199,1] 2333.3  4.2e-3   0.13 2333.0 2333.2 2333.3 2333.4 2333.5   1000    1.0
X[200,1] 2345.0  4.2e-3   0.13 2344.7 2344.9 2345.0 2345.0 2345.2   1000    1.0
X[201,1] 2356.6  4.2e-3   0.13 2356.3 2356.5 2356.6 2356.7 2356.9   1000    1.0
X[202,1] 2368.3  4.6e-3   0.14 2368.0 2368.2 2368.3 2368.3 2368.6   1000    1.0
X[203,1] 2380.0  3.9e-3   0.12 2379.7 2379.9 2380.0 2380.0 2380.2   1000    1.0
X[204,1] 2391.6  3.9e-3   0.12 2391.4 2391.5 2391.6 2391.7 2391.9   1000    1.0
X[205,1] 2403.3  3.9e-3   0.12 2403.1 2403.2 2403.3 2403.4 2403.5   1000    1.0
X[206,1] 2414.9  4.2e-3   0.13 2414.6 2414.9 2415.0 2415.0 2415.2   1000   1.01
X[207,1] 2426.6  4.1e-3   0.13 2426.3 2426.5 2426.6 2426.7 2426.9   1000    1.0
X[208,1] 2438.3  3.9e-3   0.12 2438.1 2438.2 2438.3 2438.4 2438.5   1000    1.0
X[209,1] 2450.0  4.2e-3   0.13 2449.7 2449.9 2450.0 2450.0 2450.3   1000    1.0
X[210,1] 2461.6  4.6e-3   0.15 2461.3 2461.5 2461.6 2461.7 2461.9   1000    1.0
X[211,1] 2473.3  4.2e-3   0.13 2473.1 2473.2 2473.3 2473.4 2473.6   1000    1.0
X[212,1] 2485.0  4.1e-3   0.13 2484.7 2484.9 2485.0 2485.0 2485.2   1000    1.0
X[213,1] 2496.6  3.9e-3   0.12 2496.4 2496.5 2496.6 2496.7 2496.9   1000    1.0
X[214,1] 2508.3  4.4e-3   0.14 2508.0 2508.2 2508.3 2508.4 2508.6   1000    1.0
X[215,1] 2520.0  4.3e-3   0.14 2519.7 2519.9 2519.9 2520.0 2520.2   1000    1.0
X[216,1] 2531.6  4.5e-3   0.14 2531.3 2531.5 2531.6 2531.7 2531.9   1000    1.0
X[217,1] 2543.3  4.6e-3   0.14 2543.0 2543.2 2543.3 2543.4 2543.6   1000    1.0
X[218,1] 2555.0  4.5e-3   0.14 2554.7 2554.9 2555.0 2555.0 2555.3   1000    1.0
X[219,1] 2566.6  4.3e-3   0.13 2566.3 2566.6 2566.6 2566.7 2566.9   1000    1.0
X[220,1] 2578.3  4.1e-3   0.13 2578.0 2578.2 2578.3 2578.3 2578.5   1000    1.0
X[221,1] 2589.9  4.2e-3   0.13 2589.7 2589.9 2589.9 2590.0 2590.2   1000    1.0
X[222,1] 2601.6  3.9e-3   0.12 2601.4 2601.5 2601.6 2601.7 2601.9   1000    1.0
X[223,1] 2613.3  4.0e-3   0.13 2613.1 2613.2 2613.3 2613.4 2613.5   1000    1.0
X[224,1] 2625.0  4.3e-3   0.14 2624.7 2624.9 2625.0 2625.0 2625.2   1000    1.0
X[225,1] 2636.6  4.3e-3   0.14 2636.4 2636.6 2636.6 2636.7 2636.9   1000    1.0
X[226,1] 2648.3  4.3e-3   0.14 2648.0 2648.2 2648.3 2648.3 2648.6   1000    1.0
X[227,1] 2660.0  3.9e-3   0.12 2659.7 2659.9 2660.0 2660.0 2660.2   1000    1.0
X[228,1] 2671.6  4.2e-3   0.13 2671.3 2671.5 2671.6 2671.7 2671.9   1000    1.0
X[229,1] 2683.3  4.2e-3   0.13 2683.0 2683.2 2683.3 2683.3 2683.6   1000    1.0
X[230,1] 2695.0  3.8e-3   0.12 2694.7 2694.9 2695.0 2695.0 2695.2   1000    1.0
X[231,1] 2706.6  4.2e-3   0.13 2706.4 2706.6 2706.6 2706.7 2706.9   1000    1.0
X[232,1] 2718.3  4.4e-3   0.14 2718.0 2718.2 2718.3 2718.4 2718.6   1000    1.0
X[233,1] 2730.0  4.3e-3   0.14 2729.7 2729.9 2730.0 2730.0 2730.2   1000    1.0
X[234,1] 2741.6  4.2e-3   0.13 2741.3 2741.5 2741.6 2741.7 2741.9   1000    1.0
X[235,1] 2753.3  4.1e-3   0.13 2753.0 2753.2 2753.3 2753.4 2753.6   1000    1.0
X[236,1] 2764.9  4.2e-3   0.13 2764.7 2764.9 2764.9 2765.0 2765.2   1000    1.0
X[237,1] 2776.6  4.2e-3   0.13 2776.4 2776.6 2776.6 2776.7 2776.9   1000    1.0
X[238,1] 2788.3  3.8e-3   0.12 2788.1 2788.2 2788.3 2788.4 2788.5   1000    1.0
X[239,1] 2800.0  3.8e-3   0.12 2799.7 2799.9 2800.0 2800.0 2800.2   1000    1.0
X[240,1] 2811.6  4.4e-3   0.14 2811.3 2811.6 2811.6 2811.7 2811.9   1000    1.0
X[241,1] 2823.3  3.8e-3   0.12 2823.1 2823.2 2823.3 2823.4 2823.5   1000    1.0
X[242,1] 2834.9  4.3e-3   0.13 2834.7 2834.9 2834.9 2835.0 2835.2   1000    1.0
X[243,1] 2846.6  4.2e-3   0.13 2846.3 2846.6 2846.6 2846.7 2846.9   1000    1.0
X[244,1] 2858.3  4.6e-3   0.15 2858.0 2858.2 2858.3 2858.4 2858.6   1000    1.0
X[245,1] 2870.0  4.7e-3   0.15 2869.6 2869.9 2870.0 2870.0 2870.3   1000    1.0
X[246,1] 2881.6  4.0e-3   0.13 2881.4 2881.6 2881.6 2881.7 2881.9   1000    1.0
X[247,1] 2893.3  4.5e-3   0.14 2893.0 2893.2 2893.3 2893.3 2893.6   1000    1.0
X[248,1] 2905.0  3.8e-3   0.12 2904.7 2904.9 2905.0 2905.0 2905.2   1000    1.0
X[249,1] 2916.6  4.2e-3   0.13 2916.4 2916.6 2916.6 2916.7 2916.9   1000    1.0
X[0,2]    46.66  4.3e-3   0.14  46.37  46.59  46.66  46.73  46.93   1000    1.0
X[1,2]    68.34  4.2e-3   0.13  68.06  68.26  68.34  68.41   68.6   1000    1.0
X[2,2]    89.99  4.3e-3   0.14   89.7  89.92  89.99  90.05  90.29   1000    1.0
X[3,2]   111.64  4.2e-3   0.13 111.35 111.57 111.63  111.7 111.92   1000    1.0
X[4,2]   133.34  4.1e-3   0.13 133.08 133.27 133.34  133.4 133.62   1000    1.0
X[5,2]   154.99  4.2e-3   0.13 154.71 154.92 154.99 155.06 155.25   1000    1.0
X[6,2]   176.65  4.2e-3   0.13 176.36 176.57 176.65 176.72 176.91   1000    1.0
X[7,2]   198.35  4.1e-3   0.13 198.08 198.28 198.35 198.41 198.58   1000    1.0
X[8,2]   220.02  4.4e-3   0.14 219.71 219.95 220.02 220.09 220.29   1000    1.0
X[9,2]   241.65  4.2e-3   0.13 241.38 241.58 241.65 241.72 241.93   1000    1.0
X[10,2]  263.34  4.1e-3   0.13 263.07 263.27 263.34  263.4 263.62   1000    1.0
X[11,2]  284.99  4.2e-3   0.13 284.72 284.93  285.0 285.06 285.28   1000    1.0
X[12,2]  306.66  4.2e-3   0.13 306.37 306.59 306.66 306.73 306.97   1000    1.0
X[13,2]  328.33  3.9e-3   0.12 328.11 328.26 328.33  328.4 328.61   1000    1.0
X[14,2]   350.0  4.1e-3   0.13 349.76 349.92 349.99 350.07 350.27   1000    1.0
